abstract_name,compleate_phrase,discipline,field,filename,frame,frame_elements,journal,lexical_unit,lexical_unit_end,lexical_unit_start,sentence_count
Elastic 'I think': Stretching Over L1 and L2,"A striking finding is that L1 speakers are speaker-oriented and assertive , the Persians are listener-centred and less authoritative , and the Chinese tend to take the middle-ground position .",SOCIAL & HUMAN SCIENCES,LINGUISTICS,2016-jun_JA_10-1093_applin_amu020_applied-linguistics_zhang_grace,Likelihood,"{ ""frameElement"": ""Hypothetical_event"", ""starts"": 21, ""ends"": 23, ""word"": ""the Chinese"" }",APPLIED LINGUISTICS,tend,24,23,5
Elastic 'I think': Stretching Over L1 and L2,"A striking finding is that L1 speakers are speaker-oriented and assertive , the Persians are listener-centred and less authoritative , and the Chinese tend to take the middle-ground position .",SOCIAL & HUMAN SCIENCES,LINGUISTICS,2016-jun_JA_10-1093_applin_amu020_applied-linguistics_zhang_grace,Have_as_requirement,"{ ""frameElement"": ""Dependent"", ""starts"": 21, ""ends"": 23, ""word"": ""the Chinese"" }, { ""frameElement"": ""Requirement"", ""starts"": 26, ""ends"": 29, ""word"": ""the middle-ground position"" }",APPLIED LINGUISTICS,take,26,25,5
Elastic 'I think': Stretching Over L1 and L2,"A striking finding is that L1 speakers are speaker-oriented and assertive , the Persians are listener-centred and less authoritative , and the Chinese tend to take the middle-ground position .",SOCIAL & HUMAN SCIENCES,LINGUISTICS,2016-jun_JA_10-1093_applin_amu020_applied-linguistics_zhang_grace,Placing,,APPLIED LINGUISTICS,position,29,28,5
Elastic 'I think': Stretching Over L1 and L2,The findings imply that some discrepancies between L1 and L2 should not necessarily be labelled as overuse or underuse : they may simply be different focuses and preferences .,SOCIAL & HUMAN SCIENCES,LINGUISTICS,2016-jun_JA_10-1093_applin_amu020_applied-linguistics_zhang_grace,Locating,"{ ""frameElement"": ""Sought_entity"", ""starts"": 0, ""ends"": 2, ""word"": ""The findings"" }",APPLIED LINGUISTICS,findings,2,1,6
Elastic 'I think': Stretching Over L1 and L2,The findings imply that some discrepancies between L1 and L2 should not necessarily be labelled as overuse or underuse : they may simply be different focuses and preferences .,SOCIAL & HUMAN SCIENCES,LINGUISTICS,2016-jun_JA_10-1093_applin_amu020_applied-linguistics_zhang_grace,Relational_quantity,"{ ""frameElement"": ""Individuals"", ""starts"": 5, ""ends"": 6, ""word"": ""discrepancies"" }, { ""frameElement"": ""Denoted_quantity"", ""starts"": 4, ""ends"": 5, ""word"": ""some"" }",APPLIED LINGUISTICS,some,5,4,6
Elastic 'I think': Stretching Over L1 and L2,The findings imply that some discrepancies between L1 and L2 should not necessarily be labelled as overuse or underuse : they may simply be different focuses and preferences .,SOCIAL & HUMAN SCIENCES,LINGUISTICS,2016-jun_JA_10-1093_applin_amu020_applied-linguistics_zhang_grace,Similarity,"{ ""frameElement"": ""Entities"", ""starts"": 6, ""ends"": 10, ""word"": ""between L1 and L2"" }",APPLIED LINGUISTICS,discrepancies,6,5,6
Elastic 'I think': Stretching Over L1 and L2,The findings imply that some discrepancies between L1 and L2 should not necessarily be labelled as overuse or underuse : they may simply be different focuses and preferences .,SOCIAL & HUMAN SCIENCES,LINGUISTICS,2016-jun_JA_10-1093_applin_amu020_applied-linguistics_zhang_grace,Being_obligated,"{ ""frameElement"": ""Responsible_party"", ""starts"": 4, ""ends"": 10, ""word"": ""some discrepancies between L1 and L2"" }",APPLIED LINGUISTICS,should,11,10,6
Elastic 'I think': Stretching Over L1 and L2,The findings imply that some discrepancies between L1 and L2 should not necessarily be labelled as overuse or underuse : they may simply be different focuses and preferences .,SOCIAL & HUMAN SCIENCES,LINGUISTICS,2016-jun_JA_10-1093_applin_amu020_applied-linguistics_zhang_grace,Labeling,"{ ""frameElement"": ""Label"", ""starts"": 15, ""ends"": 19, ""word"": ""as overuse or underuse"" }, { ""frameElement"": ""Entity"", ""starts"": 4, ""ends"": 10, ""word"": ""some discrepancies between L1 and L2"" }",APPLIED LINGUISTICS,labelled,15,14,6
Elastic 'I think': Stretching Over L1 and L2,The findings imply that some discrepancies between L1 and L2 should not necessarily be labelled as overuse or underuse : they may simply be different focuses and preferences .,SOCIAL & HUMAN SCIENCES,LINGUISTICS,2016-jun_JA_10-1093_applin_amu020_applied-linguistics_zhang_grace,Likelihood,"{ ""frameElement"": ""Hypothetical_event"", ""starts"": 20, ""ends"": 21, ""word"": ""they"" }",APPLIED LINGUISTICS,may,22,21,6
Elastic 'I think': Stretching Over L1 and L2,The findings imply that some discrepancies between L1 and L2 should not necessarily be labelled as overuse or underuse : they may simply be different focuses and preferences .,SOCIAL & HUMAN SCIENCES,LINGUISTICS,2016-jun_JA_10-1093_applin_amu020_applied-linguistics_zhang_grace,Similarity,,APPLIED LINGUISTICS,different,25,24,6
Elastic 'I think': Stretching Over L1 and L2,The findings imply that some discrepancies between L1 and L2 should not necessarily be labelled as overuse or underuse : they may simply be different focuses and preferences .,SOCIAL & HUMAN SCIENCES,LINGUISTICS,2016-jun_JA_10-1093_applin_amu020_applied-linguistics_zhang_grace,Place_weight_on,,APPLIED LINGUISTICS,focuses,26,25,6
Elastic 'I think': Stretching Over L1 and L2,The awareness of linguistic elasticity is crucial to communicative success .,SOCIAL & HUMAN SCIENCES,LINGUISTICS,2016-jun_JA_10-1093_applin_amu020_applied-linguistics_zhang_grace,Awareness,"{ ""frameElement"": ""Content"", ""starts"": 2, ""ends"": 5, ""word"": ""of linguistic elasticity"" }",APPLIED LINGUISTICS,awareness,2,1,7
Elastic 'I think': Stretching Over L1 and L2,The awareness of linguistic elasticity is crucial to communicative success .,SOCIAL & HUMAN SCIENCES,LINGUISTICS,2016-jun_JA_10-1093_applin_amu020_applied-linguistics_zhang_grace,Importance,"{ ""frameElement"": ""Undertaking"", ""starts"": 7, ""ends"": 10, ""word"": ""to communicative success"" }, { ""frameElement"": ""Factor"", ""starts"": 0, ""ends"": 5, ""word"": ""The awareness of linguistic elasticity"" }",APPLIED LINGUISTICS,crucial,7,6,7
Elastic 'I think': Stretching Over L1 and L2,The awareness of linguistic elasticity is crucial to communicative success .,SOCIAL & HUMAN SCIENCES,LINGUISTICS,2016-jun_JA_10-1093_applin_amu020_applied-linguistics_zhang_grace,Success_or_failure,"{ ""frameElement"": ""Degree"", ""starts"": 8, ""ends"": 9, ""word"": ""communicative"" }",APPLIED LINGUISTICS,success,10,9,7
'I'm dying on you' Constructions of intensification in Hebrew expression of love/desire/adoration,'I 'm dying on you ' Constructions of intensification in Hebrew expression of love/desire/adoration .,SOCIAL & HUMAN SCIENCES,COGNITIVE LINGUISTICS,2015-feb_JA_10-1075_rcl-13-1-02var_review-of-cognitive-linguistics_vardi_ruti,Death,,REVIEW OF COGNITIVE LINGUISTICS,dying,3,2,1
'I'm dying on you' Constructions of intensification in Hebrew expression of love/desire/adoration,'I 'm dying on you ' Constructions of intensification in Hebrew expression of love/desire/adoration .,SOCIAL & HUMAN SCIENCES,COGNITIVE LINGUISTICS,2015-feb_JA_10-1075_rcl-13-1-02var_review-of-cognitive-linguistics_vardi_ruti,Building,"{ ""frameElement"": ""Created_entity"", ""starts"": 7, ""ends"": 9, ""word"": ""of intensification"" }, { ""frameElement"": ""Agent"", ""starts"": 4, ""ends"": 5, ""word"": ""you"" }",REVIEW OF COGNITIVE LINGUISTICS,Constructions,7,6,1
'I'm dying on you' Constructions of intensification in Hebrew expression of love/desire/adoration,'I 'm dying on you ' Constructions of intensification in Hebrew expression of love/desire/adoration .,SOCIAL & HUMAN SCIENCES,COGNITIVE LINGUISTICS,2015-feb_JA_10-1075_rcl-13-1-02var_review-of-cognitive-linguistics_vardi_ruti,Encoding,,REVIEW OF COGNITIVE LINGUISTICS,expression,12,11,1
'I'm dying on you' Constructions of intensification in Hebrew expression of love/desire/adoration,A specific type of intensification in the domain of LOVE/DESIRE/ADORATION is conveyed in Hebrew through the use of the idiomatic construction -LSB- X PRD al Y -RSB- -LSB- 'X die/crazy/ill/devastated on Y ' -RSB- which deviates from the basic patterns of the grammar at both the morphosyntactic and the semantic levels .,SOCIAL & HUMAN SCIENCES,COGNITIVE LINGUISTICS,2015-feb_JA_10-1075_rcl-13-1-02var_review-of-cognitive-linguistics_vardi_ruti,Type,"{ ""frameElement"": ""Subtype"", ""starts"": 2, ""ends"": 3, ""word"": ""type"" }, { ""frameElement"": ""Category"", ""starts"": 3, ""ends"": 5, ""word"": ""of intensification"" }, { ""frameElement"": ""Type_Property"", ""starts"": 1, ""ends"": 2, ""word"": ""specific"" }",REVIEW OF COGNITIVE LINGUISTICS,type,3,2,2
'I'm dying on you' Constructions of intensification in Hebrew expression of love/desire/adoration,A specific type of intensification in the domain of LOVE/DESIRE/ADORATION is conveyed in Hebrew through the use of the idiomatic construction -LSB- X PRD al Y -RSB- -LSB- 'X die/crazy/ill/devastated on Y ' -RSB- which deviates from the basic patterns of the grammar at both the morphosyntactic and the semantic levels .,SOCIAL & HUMAN SCIENCES,COGNITIVE LINGUISTICS,2015-feb_JA_10-1075_rcl-13-1-02var_review-of-cognitive-linguistics_vardi_ruti,Bringing,"{ ""frameElement"": ""Theme"", ""starts"": 0, ""ends"": 10, ""word"": ""A specific type of intensification in the domain of LOVE/DESIRE/ADORATION"" }",REVIEW OF COGNITIVE LINGUISTICS,conveyed,12,11,2
'I'm dying on you' Constructions of intensification in Hebrew expression of love/desire/adoration,A specific type of intensification in the domain of LOVE/DESIRE/ADORATION is conveyed in Hebrew through the use of the idiomatic construction -LSB- X PRD al Y -RSB- -LSB- 'X die/crazy/ill/devastated on Y ' -RSB- which deviates from the basic patterns of the grammar at both the morphosyntactic and the semantic levels .,SOCIAL & HUMAN SCIENCES,COGNITIVE LINGUISTICS,2015-feb_JA_10-1075_rcl-13-1-02var_review-of-cognitive-linguistics_vardi_ruti,Purpose,,REVIEW OF COGNITIVE LINGUISTICS,use,17,16,2
'I'm dying on you' Constructions of intensification in Hebrew expression of love/desire/adoration,A specific type of intensification in the domain of LOVE/DESIRE/ADORATION is conveyed in Hebrew through the use of the idiomatic construction -LSB- X PRD al Y -RSB- -LSB- 'X die/crazy/ill/devastated on Y ' -RSB- which deviates from the basic patterns of the grammar at both the morphosyntactic and the semantic levels .,SOCIAL & HUMAN SCIENCES,COGNITIVE LINGUISTICS,2015-feb_JA_10-1075_rcl-13-1-02var_review-of-cognitive-linguistics_vardi_ruti,Building,,REVIEW OF COGNITIVE LINGUISTICS,construction,21,20,2
'I'm dying on you' Constructions of intensification in Hebrew expression of love/desire/adoration,A specific type of intensification in the domain of LOVE/DESIRE/ADORATION is conveyed in Hebrew through the use of the idiomatic construction -LSB- X PRD al Y -RSB- -LSB- 'X die/crazy/ill/devastated on Y ' -RSB- which deviates from the basic patterns of the grammar at both the morphosyntactic and the semantic levels .,SOCIAL & HUMAN SCIENCES,COGNITIVE LINGUISTICS,2015-feb_JA_10-1075_rcl-13-1-02var_review-of-cognitive-linguistics_vardi_ruti,Being_necessary,"{ ""frameElement"": ""Requirement"", ""starts"": 39, ""ends"": 40, ""word"": ""patterns"" }",REVIEW OF COGNITIVE LINGUISTICS,basic,39,38,2
'I'm dying on you' Constructions of intensification in Hebrew expression of love/desire/adoration,A specific type of intensification in the domain of LOVE/DESIRE/ADORATION is conveyed in Hebrew through the use of the idiomatic construction -LSB- X PRD al Y -RSB- -LSB- 'X die/crazy/ill/devastated on Y ' -RSB- which deviates from the basic patterns of the grammar at both the morphosyntactic and the semantic levels .,SOCIAL & HUMAN SCIENCES,COGNITIVE LINGUISTICS,2015-feb_JA_10-1075_rcl-13-1-02var_review-of-cognitive-linguistics_vardi_ruti,Pattern,"{ ""frameElement"": ""Descriptor"", ""starts"": 38, ""ends"": 39, ""word"": ""basic"" }",REVIEW OF COGNITIVE LINGUISTICS,patterns,40,39,2
'I'm dying on you' Constructions of intensification in Hebrew expression of love/desire/adoration,A specific type of intensification in the domain of LOVE/DESIRE/ADORATION is conveyed in Hebrew through the use of the idiomatic construction -LSB- X PRD al Y -RSB- -LSB- 'X die/crazy/ill/devastated on Y ' -RSB- which deviates from the basic patterns of the grammar at both the morphosyntactic and the semantic levels .,SOCIAL & HUMAN SCIENCES,COGNITIVE LINGUISTICS,2015-feb_JA_10-1075_rcl-13-1-02var_review-of-cognitive-linguistics_vardi_ruti,Quantity,"{ ""frameElement"": ""Quantity"", ""starts"": 44, ""ends"": 45, ""word"": ""both"" }",REVIEW OF COGNITIVE LINGUISTICS,both,45,44,2
'I'm dying on you' Constructions of intensification in Hebrew expression of love/desire/adoration,A specific type of intensification in the domain of LOVE/DESIRE/ADORATION is conveyed in Hebrew through the use of the idiomatic construction -LSB- X PRD al Y -RSB- -LSB- 'X die/crazy/ill/devastated on Y ' -RSB- which deviates from the basic patterns of the grammar at both the morphosyntactic and the semantic levels .,SOCIAL & HUMAN SCIENCES,COGNITIVE LINGUISTICS,2015-feb_JA_10-1075_rcl-13-1-02var_review-of-cognitive-linguistics_vardi_ruti,Rank,"{ ""frameElement"": ""Rank"", ""starts"": 49, ""ends"": 50, ""word"": ""semantic"" }",REVIEW OF COGNITIVE LINGUISTICS,levels,51,50,2
'I'm dying on you' Constructions of intensification in Hebrew expression of love/desire/adoration,"The present paper examines both the process of emergence and the accessibility of the construction : it explains how pragmatic needs drive a metonymy-based metaphorical mapping between dissociative conceptual domains , and how the mechanisms of negativity bias and embodiment are involved in this mapping .",SOCIAL & HUMAN SCIENCES,COGNITIVE LINGUISTICS,2015-feb_JA_10-1075_rcl-13-1-02var_review-of-cognitive-linguistics_vardi_ruti,Presence,"{ ""frameElement"": ""Entity"", ""starts"": 2, ""ends"": 3, ""word"": ""paper"" }",REVIEW OF COGNITIVE LINGUISTICS,present,2,1,3
'I'm dying on you' Constructions of intensification in Hebrew expression of love/desire/adoration,"The present paper examines both the process of emergence and the accessibility of the construction : it explains how pragmatic needs drive a metonymy-based metaphorical mapping between dissociative conceptual domains , and how the mechanisms of negativity bias and embodiment are involved in this mapping .",SOCIAL & HUMAN SCIENCES,COGNITIVE LINGUISTICS,2015-feb_JA_10-1075_rcl-13-1-02var_review-of-cognitive-linguistics_vardi_ruti,Means,"{ ""frameElement"": ""Agent"", ""starts"": 0, ""ends"": 4, ""word"": ""The present paper examines"" }",REVIEW OF COGNITIVE LINGUISTICS,process,7,6,3
'I'm dying on you' Constructions of intensification in Hebrew expression of love/desire/adoration,"The present paper examines both the process of emergence and the accessibility of the construction : it explains how pragmatic needs drive a metonymy-based metaphorical mapping between dissociative conceptual domains , and how the mechanisms of negativity bias and embodiment are involved in this mapping .",SOCIAL & HUMAN SCIENCES,COGNITIVE LINGUISTICS,2015-feb_JA_10-1075_rcl-13-1-02var_review-of-cognitive-linguistics_vardi_ruti,Proliferating_in_number,,REVIEW OF COGNITIVE LINGUISTICS,emergence,9,8,3
'I'm dying on you' Constructions of intensification in Hebrew expression of love/desire/adoration,"The present paper examines both the process of emergence and the accessibility of the construction : it explains how pragmatic needs drive a metonymy-based metaphorical mapping between dissociative conceptual domains , and how the mechanisms of negativity bias and embodiment are involved in this mapping .",SOCIAL & HUMAN SCIENCES,COGNITIVE LINGUISTICS,2015-feb_JA_10-1075_rcl-13-1-02var_review-of-cognitive-linguistics_vardi_ruti,Building,,REVIEW OF COGNITIVE LINGUISTICS,construction,15,14,3
'I'm dying on you' Constructions of intensification in Hebrew expression of love/desire/adoration,"The present paper examines both the process of emergence and the accessibility of the construction : it explains how pragmatic needs drive a metonymy-based metaphorical mapping between dissociative conceptual domains , and how the mechanisms of negativity bias and embodiment are involved in this mapping .",SOCIAL & HUMAN SCIENCES,COGNITIVE LINGUISTICS,2015-feb_JA_10-1075_rcl-13-1-02var_review-of-cognitive-linguistics_vardi_ruti,Statement,"{ ""frameElement"": ""Message"", ""starts"": 18, ""ends"": 45, ""word"": ""how pragmatic needs drive a metonymy-based metaphorical mapping between dissociative conceptual domains , and how the mechanisms of negativity bias and embodiment are involved in this mapping"" }",REVIEW OF COGNITIVE LINGUISTICS,explains,18,17,3
'I'm dying on you' Constructions of intensification in Hebrew expression of love/desire/adoration,"The present paper examines both the process of emergence and the accessibility of the construction : it explains how pragmatic needs drive a metonymy-based metaphorical mapping between dissociative conceptual domains , and how the mechanisms of negativity bias and embodiment are involved in this mapping .",SOCIAL & HUMAN SCIENCES,COGNITIVE LINGUISTICS,2015-feb_JA_10-1075_rcl-13-1-02var_review-of-cognitive-linguistics_vardi_ruti,Needing,"{ ""frameElement"": ""Requirement"", ""starts"": 19, ""ends"": 21, ""word"": ""pragmatic needs"" }",REVIEW OF COGNITIVE LINGUISTICS,needs,21,20,3
'I'm dying on you' Constructions of intensification in Hebrew expression of love/desire/adoration,"The present paper examines both the process of emergence and the accessibility of the construction : it explains how pragmatic needs drive a metonymy-based metaphorical mapping between dissociative conceptual domains , and how the mechanisms of negativity bias and embodiment are involved in this mapping .",SOCIAL & HUMAN SCIENCES,COGNITIVE LINGUISTICS,2015-feb_JA_10-1075_rcl-13-1-02var_review-of-cognitive-linguistics_vardi_ruti,Operate_vehicle,"{ ""frameElement"": ""Driver"", ""starts"": 19, ""ends"": 21, ""word"": ""pragmatic needs"" }",REVIEW OF COGNITIVE LINGUISTICS,drive,22,21,3
'I'm dying on you' Constructions of intensification in Hebrew expression of love/desire/adoration,"The present paper examines both the process of emergence and the accessibility of the construction : it explains how pragmatic needs drive a metonymy-based metaphorical mapping between dissociative conceptual domains , and how the mechanisms of negativity bias and embodiment are involved in this mapping .",SOCIAL & HUMAN SCIENCES,COGNITIVE LINGUISTICS,2015-feb_JA_10-1075_rcl-13-1-02var_review-of-cognitive-linguistics_vardi_ruti,Means,"{ ""frameElement"": ""Means"", ""starts"": 34, ""ends"": 35, ""word"": ""mechanisms"" }",REVIEW OF COGNITIVE LINGUISTICS,mechanisms,35,34,3
'I'm dying on you' Constructions of intensification in Hebrew expression of love/desire/adoration,"The present paper examines both the process of emergence and the accessibility of the construction : it explains how pragmatic needs drive a metonymy-based metaphorical mapping between dissociative conceptual domains , and how the mechanisms of negativity bias and embodiment are involved in this mapping .",SOCIAL & HUMAN SCIENCES,COGNITIVE LINGUISTICS,2015-feb_JA_10-1075_rcl-13-1-02var_review-of-cognitive-linguistics_vardi_ruti,Partiality,"{ ""frameElement"": ""Decision_maker"", ""starts"": 36, ""ends"": 37, ""word"": ""negativity"" }",REVIEW OF COGNITIVE LINGUISTICS,bias,38,37,3
'I'm dying on you' Constructions of intensification in Hebrew expression of love/desire/adoration,"The present paper examines both the process of emergence and the accessibility of the construction : it explains how pragmatic needs drive a metonymy-based metaphorical mapping between dissociative conceptual domains , and how the mechanisms of negativity bias and embodiment are involved in this mapping .",SOCIAL & HUMAN SCIENCES,COGNITIVE LINGUISTICS,2015-feb_JA_10-1075_rcl-13-1-02var_review-of-cognitive-linguistics_vardi_ruti,Participation,"{ ""frameElement"": ""Event"", ""starts"": 42, ""ends"": 45, ""word"": ""in this mapping"" }",REVIEW OF COGNITIVE LINGUISTICS,involved,42,41,3
'I'm dying on you' Constructions of intensification in Hebrew expression of love/desire/adoration,"Subsequently the present paper shows how these pragmatic-driven processes are realised within a grammatical construction with a fixed , accessible idiomatic meaning .",SOCIAL & HUMAN SCIENCES,COGNITIVE LINGUISTICS,2015-feb_JA_10-1075_rcl-13-1-02var_review-of-cognitive-linguistics_vardi_ruti,Relative_time,"{ ""frameElement"": ""Focal_occasion"", ""starts"": 1, ""ends"": 4, ""word"": ""the present paper"" }",REVIEW OF COGNITIVE LINGUISTICS,Subsequently,1,0,4
'I'm dying on you' Constructions of intensification in Hebrew expression of love/desire/adoration,"Subsequently the present paper shows how these pragmatic-driven processes are realised within a grammatical construction with a fixed , accessible idiomatic meaning .",SOCIAL & HUMAN SCIENCES,COGNITIVE LINGUISTICS,2015-feb_JA_10-1075_rcl-13-1-02var_review-of-cognitive-linguistics_vardi_ruti,Presence,"{ ""frameElement"": ""Entity"", ""starts"": 3, ""ends"": 4, ""word"": ""paper"" }",REVIEW OF COGNITIVE LINGUISTICS,present,3,2,4
'I'm dying on you' Constructions of intensification in Hebrew expression of love/desire/adoration,"Subsequently the present paper shows how these pragmatic-driven processes are realised within a grammatical construction with a fixed , accessible idiomatic meaning .",SOCIAL & HUMAN SCIENCES,COGNITIVE LINGUISTICS,2015-feb_JA_10-1075_rcl-13-1-02var_review-of-cognitive-linguistics_vardi_ruti,Evidence,"{ ""frameElement"": ""Proposition"", ""starts"": 5, ""ends"": 22, ""word"": ""how these pragmatic-driven processes are realised within a grammatical construction with a fixed , accessible idiomatic meaning"" }, { ""frameElement"": ""Support"", ""starts"": 1, ""ends"": 4, ""word"": ""the present paper"" }",REVIEW OF COGNITIVE LINGUISTICS,shows,5,4,4
'I'm dying on you' Constructions of intensification in Hebrew expression of love/desire/adoration,"Subsequently the present paper shows how these pragmatic-driven processes are realised within a grammatical construction with a fixed , accessible idiomatic meaning .",SOCIAL & HUMAN SCIENCES,COGNITIVE LINGUISTICS,2015-feb_JA_10-1075_rcl-13-1-02var_review-of-cognitive-linguistics_vardi_ruti,Means,"{ ""frameElement"": ""Means"", ""starts"": 6, ""ends"": 9, ""word"": ""these pragmatic-driven processes"" }",REVIEW OF COGNITIVE LINGUISTICS,processes,9,8,4
'I'm dying on you' Constructions of intensification in Hebrew expression of love/desire/adoration,"Subsequently the present paper shows how these pragmatic-driven processes are realised within a grammatical construction with a fixed , accessible idiomatic meaning .",SOCIAL & HUMAN SCIENCES,COGNITIVE LINGUISTICS,2015-feb_JA_10-1075_rcl-13-1-02var_review-of-cognitive-linguistics_vardi_ruti,Building,"{ ""frameElement"": ""Created_entity"", ""starts"": 13, ""ends"": 14, ""word"": ""grammatical"" }",REVIEW OF COGNITIVE LINGUISTICS,construction,15,14,4
'I'm dying on you' Constructions of intensification in Hebrew expression of love/desire/adoration,"Subsequently the present paper shows how these pragmatic-driven processes are realised within a grammatical construction with a fixed , accessible idiomatic meaning .",SOCIAL & HUMAN SCIENCES,COGNITIVE LINGUISTICS,2015-feb_JA_10-1075_rcl-13-1-02var_review-of-cognitive-linguistics_vardi_ruti,Resolve_problem,,REVIEW OF COGNITIVE LINGUISTICS,fixed,18,17,4
'I'm dying on you' Constructions of intensification in Hebrew expression of love/desire/adoration,"Subsequently the present paper shows how these pragmatic-driven processes are realised within a grammatical construction with a fixed , accessible idiomatic meaning .",SOCIAL & HUMAN SCIENCES,COGNITIVE LINGUISTICS,2015-feb_JA_10-1075_rcl-13-1-02var_review-of-cognitive-linguistics_vardi_ruti,Having_or_lacking_access,,REVIEW OF COGNITIVE LINGUISTICS,accessible,20,19,4
'I'm dying on you' Constructions of intensification in Hebrew expression of love/desire/adoration,"Subsequently the present paper shows how these pragmatic-driven processes are realised within a grammatical construction with a fixed , accessible idiomatic meaning .",SOCIAL & HUMAN SCIENCES,COGNITIVE LINGUISTICS,2015-feb_JA_10-1075_rcl-13-1-02var_review-of-cognitive-linguistics_vardi_ruti,Linguistic_meaning,,REVIEW OF COGNITIVE LINGUISTICS,meaning,22,21,4
'I'm dying on you' Constructions of intensification in Hebrew expression of love/desire/adoration,"The paper additionally argues that emotive intensification is not limited to -LRB- adverbial -RRB- modification , but instead can be expressed by more complex constructions .",SOCIAL & HUMAN SCIENCES,COGNITIVE LINGUISTICS,2015-feb_JA_10-1075_rcl-13-1-02var_review-of-cognitive-linguistics_vardi_ruti,Evidence,"{ ""frameElement"": ""Proposition"", ""starts"": 4, ""ends"": 25, ""word"": ""that emotive intensification is not limited to -LRB- adverbial -RRB- modification , but instead can be expressed by more complex constructions"" }, { ""frameElement"": ""Support"", ""starts"": 0, ""ends"": 2, ""word"": ""The paper"" }",REVIEW OF COGNITIVE LINGUISTICS,argues,4,3,5
'I'm dying on you' Constructions of intensification in Hebrew expression of love/desire/adoration,"The paper additionally argues that emotive intensification is not limited to -LRB- adverbial -RRB- modification , but instead can be expressed by more complex constructions .",SOCIAL & HUMAN SCIENCES,COGNITIVE LINGUISTICS,2015-feb_JA_10-1075_rcl-13-1-02var_review-of-cognitive-linguistics_vardi_ruti,Cause_change,,REVIEW OF COGNITIVE LINGUISTICS,modification,15,14,5
'I'm dying on you' Constructions of intensification in Hebrew expression of love/desire/adoration,"The paper additionally argues that emotive intensification is not limited to -LRB- adverbial -RRB- modification , but instead can be expressed by more complex constructions .",SOCIAL & HUMAN SCIENCES,COGNITIVE LINGUISTICS,2015-feb_JA_10-1075_rcl-13-1-02var_review-of-cognitive-linguistics_vardi_ruti,Likelihood,"{ ""frameElement"": ""Hypothetical_event"", ""starts"": 0, ""ends"": 2, ""word"": ""The paper"" }",REVIEW OF COGNITIVE LINGUISTICS,can,19,18,5
'I'm dying on you' Constructions of intensification in Hebrew expression of love/desire/adoration,"The paper additionally argues that emotive intensification is not limited to -LRB- adverbial -RRB- modification , but instead can be expressed by more complex constructions .",SOCIAL & HUMAN SCIENCES,COGNITIVE LINGUISTICS,2015-feb_JA_10-1075_rcl-13-1-02var_review-of-cognitive-linguistics_vardi_ruti,Encoding,,REVIEW OF COGNITIVE LINGUISTICS,expressed,21,20,5
'I'm dying on you' Constructions of intensification in Hebrew expression of love/desire/adoration,"The paper additionally argues that emotive intensification is not limited to -LRB- adverbial -RRB- modification , but instead can be expressed by more complex constructions .",SOCIAL & HUMAN SCIENCES,COGNITIVE LINGUISTICS,2015-feb_JA_10-1075_rcl-13-1-02var_review-of-cognitive-linguistics_vardi_ruti,Increment,"{ ""frameElement"": ""Class"", ""starts"": 24, ""ends"": 25, ""word"": ""constructions"" }",REVIEW OF COGNITIVE LINGUISTICS,more,23,22,5
'I'm dying on you' Constructions of intensification in Hebrew expression of love/desire/adoration,"The paper additionally argues that emotive intensification is not limited to -LRB- adverbial -RRB- modification , but instead can be expressed by more complex constructions .",SOCIAL & HUMAN SCIENCES,COGNITIVE LINGUISTICS,2015-feb_JA_10-1075_rcl-13-1-02var_review-of-cognitive-linguistics_vardi_ruti,Building,"{ ""frameElement"": ""Created_entity"", ""starts"": 23, ""ends"": 24, ""word"": ""complex"" }",REVIEW OF COGNITIVE LINGUISTICS,constructions,25,24,5
Practical Application of the Stochastic Finite Element Method,Archives of computational methods in engineering .,HARD SCIENCES,ENGINEERING,2016-mar_JA_10-1007_s11831-014-9139-3_archives-of-computational-methods-in-engineering_arregui-mena_jose,Means,"{ ""frameElement"": ""Means"", ""starts"": 3, ""ends"": 4, ""word"": ""methods"" }",ARCHIVES OF COMPUTATIONAL METHODS IN ENGINEERING,methods,4,3,0
Practical Application of the Stochastic Finite Element Method,Practical Application of the Stochastic Finite Element Method .,HARD SCIENCES,ENGINEERING,2016-mar_JA_10-1007_s11831-014-9139-3_archives-of-computational-methods-in-engineering_arregui-mena_jose,Using,,ARCHIVES OF COMPUTATIONAL METHODS IN ENGINEERING,Application,2,1,1
Practical Application of the Stochastic Finite Element Method,Practical Application of the Stochastic Finite Element Method .,HARD SCIENCES,ENGINEERING,2016-mar_JA_10-1007_s11831-014-9139-3_archives-of-computational-methods-in-engineering_arregui-mena_jose,Ingredients,"{ ""frameElement"": ""Material"", ""starts"": 7, ""ends"": 8, ""word"": ""Method"" }",ARCHIVES OF COMPUTATIONAL METHODS IN ENGINEERING,Element,7,6,1
Practical Application of the Stochastic Finite Element Method,Practical Application of the Stochastic Finite Element Method .,HARD SCIENCES,ENGINEERING,2016-mar_JA_10-1007_s11831-014-9139-3_archives-of-computational-methods-in-engineering_arregui-mena_jose,Means,"{ ""frameElement"": ""Means"", ""starts"": 7, ""ends"": 8, ""word"": ""Method"" }",ARCHIVES OF COMPUTATIONAL METHODS IN ENGINEERING,Method,8,7,1
